"ID","ORIGINURI","UUIDHISTORY","DEFINITION","SCOPENOTE","REUSELEVEL","SKILLTYPE","PREFERREDLABEL","ALTLABELS","DESCRIPTION","ISLOCALIZED","DEGREECENTRALITY","INTEROCCUPATIONTRANSFERABILITY","UNSEENTOSEENTRANSFERABILITY","CREATEDAT","UPDATEDAT"
"673b3fda6221dab5a11bcb3a","http://data.europa.eu/esco/skill/69a8d03b-d132-4e45-a59f-d84e4ad362a1","1899727f-e53e-4738-8673-e0be87ecf0c0
f87210e6-4499-4fff-84ee-89ce75a81e2c","","","occupation-specific","skill/competence","oversee yarn characterisation","check yarn quality
ensure yarn characterisation
monitor yarn quality
oversee yarn characterisation","Monitor and assure the quality of the provided yarns by overseeing their characterisation and testing.","false","1","0","0","2024-11-18T13:23:39.972Z","2024-11-18T13:25:27.951Z"
"673b3fda6221dab5a11bcb3b","http://data.europa.eu/esco/skill/69ab1f34-a861-49ab-96bb-1f235002d3f1","4ba378c5-661b-498b-ab9c-023ad97a41fe
f4f70d84-58d3-4895-91bb-f0569a40baaa","","","cross-sector","skill/competence","operate marine communication systems","relay messages using on board marine communication systems
transmit messages using on board marine communication systems
transmit and receive messages using on board marine communication systems
operate marine communication systems
communicate with other ships or control centres using on board systems
use maritime communication systems
operate maritime communication systems
use marine communication systems
perform communications activities using on board systems
utilise marine communication systems","Operate on board marine communication systems. Communicate with other ships or with on-shore control centre e.g. to send urgent messages concerning safety. Transmit or receive alerts, etc.","false","9","0","0","2024-11-18T13:23:39.972Z","2024-11-18T13:25:32.153Z"
"673b3fda6221dab5a11bcb3c","http://data.europa.eu/esco/skill/69b393eb-0695-4e49-956a-b8b953338674","7997ee4e-eadd-49c3-9f88-f685b1041e90
3260ea96-067e-4581-985f-77a306a29445","","","sector-specific","skill/competence","perform small vessel safety procedures","small vessel safety procedures performing
perform safety procedures on small vessel
small vessel safety procedures implementing
perform small vessel safety procedures
performing safety procedures on small vessel
implementing small vessel safety procedures
implement small vessel safety procedures
implementing safety procedures on small vessel
implement safety procedures on small vessel
performing small vessel safety procedures","Implement emergency measures of health care to sick and injured on board, according to established procedures to minimise potential injuries or illnesses.","false","6","0","0","2024-11-18T13:23:39.972Z","2024-11-18T13:25:37.774Z"
"673b3fda6221dab5a11bcb3d","http://data.europa.eu/esco/skill/69b8fc3e-b896-4c14-b71b-ee7819dfd111","71d27365-d1b5-4034-9b05-95c848ff137f
8d270ea2-6ee1-4df5-a01f-29f5466b630c","","","occupation-specific","skill/competence","operate LHD","operating load-haul-dump
operate LHD
LHD operation
operating bogger
operation of bogger
operation of scooptram
operation of LHD
operate load-haul-dump
operate scooptram
operating of LHD
operating load-haul-dump machine
operate load-haul-dump machine
operating scooptram
operation of load-haul-dump machine
operate bogger
operating LHD
load-haul-dump operation","Operate an LHD, a rubber tired, electric or diesel-operated piece of equipment used for cleaning roadways and hauling supplies underground.","false","1","0","0","2024-11-18T13:23:39.972Z","2024-11-18T13:25:27.952Z"
"673b3fda6221dab5a11bcb3e","http://data.europa.eu/esco/skill/69bb4be4-8b8e-46a7-8834-8df5303cbe33","81131cdc-29c7-47eb-bb8e-3331ddfca881
08ef8265-7d66-4810-917b-8b532dbdd539","","","cross-sector","skill/competence","manufacture fabric furnishings","make fabric furnishings
fabricate fabric furnishings
create fabrics
manufacture fabric furnishing
produce fabric furnishings
manufacture fabric furnishings
create fabric furnishings
fabricate fabric accessories","Fabricate and design curtains, seat coverings, carpets and other fabric furnishings by cutting and sewing fabric and other materials.","false","4","0","0","2024-11-18T13:23:39.972Z","2024-11-18T13:25:28.441Z"
"673b3fda6221dab5a11bcb3f","http://data.europa.eu/esco/skill/69bbd200-b404-402d-9d1d-69bc066e22cb","3663fa84-9388-4853-af78-0b3fe36859d6
1543f864-b6f8-416b-89b3-eea372a6e344","","","sector-specific","skill/competence","prepare rehearsals","organize rehearsals
prepare rehearsal
prepare rehearsals
set up rehearsals
preparing rehearsals
arrange rehearsals","Decide on the content of a rehearsal. Immerse yourself in the choreographic material and other components of the work. Assemble the necessary technical and material resources and help to set up the rehearsal space.","false","3","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:25:37.774Z"
"673b3fda6221dab5a11bcb40","http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28","057034a7-e5cd-40ba-9bf3-f45f8c54d420
684322d6-a122-450c-8530-87cfe64605e3","","","sector-specific","knowledge","web programming","web programming
markup programming","The programming paradigm that is based on combining markup (which adds context and structure to text) and other web programming code, such as AJAX, javascript and PHP, in order to carry out appropriate actions and visualise the content.","false","19","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:25:42.543Z"
"673b3fda6221dab5a11bcb41","http://data.europa.eu/esco/skill/69bece91-c806-42ad-bde4-db28c7f8fc4b","e3dc5f30-14c3-4365-957e-9434419dd801
4f241048-d98c-4ce8-94ad-89e1d3801a25","","","cross-sector","knowledge","mechanical systems","mechanical systems
transmission systems
mechanisms
systems that are mechanical
engine systems
pneumatic systems
hydraulic systems
gear systems","Mechanical systems, including gears, engines, hydraulic and pneumatic systems. Their functions and likely defects.","false","31","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:25:42.543Z"
"673b3fda6221dab5a11bcb42","http://data.europa.eu/esco/skill/69c05210-9738-4757-8bb3-2e40f0244b56","0f821c07-4baf-4aea-81f1-ad8ac8cbba3f
19088d75-420a-4109-9d45-21cf02d37e43","","","sector-specific","knowledge","maintenance of ammunition","ammunition maintenance
to maintain ammunition
control of ammunition
sustainment of ammunition
maintenance of ammunition
preservation of ammunition
maintaining of ammunition
management of ammunition","Types of maintenance techniques and the impact of various types of firearms and other weapons.","false","2","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:25:28.441Z"
"673b3fda6221dab5a11bcb43","http://data.europa.eu/esco/skill/69c0689f-09dc-45a8-bc8e-4952b19f7df2","68c6a7f7-bac8-4f61-9590-9241aa317d47
e9f03dc2-8530-448d-8b92-951c7c540ebc","","","cross-sector","knowledge","engraving technologies","etching machinery
etching techniques
engraving mechanisms
hi tech engraving
engraving machinery
hi tech etching
engraving technologies
engraving techniques
etching mechanisms","The characteristics of various materials and methods used to engrave something on a surface.","false","20","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:25:23.052Z"
"673b3fda6221dab5a11bcb44","http://data.europa.eu/esco/skill/69c865d1-39d6-48ae-b33f-75a7e9cc1811","72a200bf-d966-41a0-8da4-48d41b4feb77
79bbb05e-fa51-4e6b-a2bc-ed9092630b78","","","sector-specific","skill/competence","operate landscaping equipment","use landscaping equipment
landscaping equipment using
use equipment for landscaping
operate landscaping equipment
using equipment for landscaping
operating equipment for landscaping
using landscaping equipment
operate equipment for landscaping
landscaping equipment operating
operating landscaping equipment","Operate a variety of landscaping equipment such as chain saws, line trimmers, tillers, back hoes, bobcats, bed edgers, mowers, blowers, dump trailers, tillers, sod cutters, weed eaters, plant augers, and drills.","false","10","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:25:32.153Z"
"673b3fda6221dab5a11bcb45","http://data.europa.eu/esco/skill/69cbecb1-2a77-42b6-ae0b-61507e85ddec","1a423921-1215-48a8-bcbb-f5f1f09844c6
76d96cfd-ec2a-4cc6-84a8-0b7f76cad76a","","","sector-specific","skill/competence","support veterinary diagnostic procedures","provide veterinary diagnostic support
provide veterinary diagnostic assistance
carry out veterinary diagnostic support activities
support veterinary diagnostic procedures
support veterinary diagnostic procedures and tests
support veterinary diagnostic tests
perform activities to support veterinary diagnostic procedures
conduct veterinary diagnostic support activities
assist veterinary diagnostic procedures
assist veterinary diagnostic procedures and tests
assist veterinary diagnostic tests","Prepare equipment and animals for veterinary diagnostic tests. Conduct or support sample collection. Preserve samples from animals for analysis and communicate the results. Provide care for the animal undergoing examination.'","false","3","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:25:23.515Z"
"673b3fda6221dab5a11bcb46","http://data.europa.eu/esco/skill/69ce43f9-c8f9-4efb-8b8c-3c4a9ba3db88","c4965d3e-f59d-40f2-a8b1-a2628139c031
96b4136d-aae2-406f-87b4-7a41bd7a926c","","","sector-specific","knowledge","roofing techniques","roofing techniques
methods for roofing
techniques for roofing
techniques for roof building
roofing methods
methods used in roofing
methods used for roofing
roof building techniques","Techniques used to form the upper covering of a building according to specific materials such as ceramic tiles, wood shingles, slate, metal, concrete of plant stalks.","false","3","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:25:36.995Z"
"673b3fda6221dab5a11bcb47","http://data.europa.eu/esco/skill/69cfc5ed-6569-4aca-a4cc-fd782ba51d9c","8ab6ab7f-ed0b-4afd-b5c0-73c17d1e90a3
43379b1b-c76f-4ab5-ace3-c6a6a37c454b","","","sector-specific","skill/competence","implement ICT risk management","implement ICT risk management","Develop and implement procedures for identifying, assessing, treating and mitigating ICT risks, such as hacks or data leaks, according to the company's risk strategy, procedures and policies. Analyse and manage security risks and incidents. Recommend measures to improve digital security strategy.","false","12","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:25:27.952Z"
"673b3fda6221dab5a11bcb48","http://data.europa.eu/esco/skill/69eb9999-814b-4293-8d6c-633e49f64de4","6a40ae78-1dbe-46c6-9752-7e67ac9ef367
1af2aab3-37ba-49e1-9f43-27cd1d3c2063","","","transversal","skill/competence","write Swedish","show competency in written Swedish
writing Swedish
write Swedish
correspond in written Swedish","Compose written texts in Swedish.","false","0","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:23:39.973Z"
"673b3fda6221dab5a11bcb49","http://data.europa.eu/esco/skill/69f0167e-75d9-46cf-847f-72a592880ebb","cbc40a68-40bc-409b-8b89-51e847e0f8b1
2190a35e-1a05-4702-bf66-2a724f92c176","","","sector-specific","knowledge","STAF","STAF","The tool STAF is a software program to perform configuration identification, control, status accounting and audit.","false","17","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:25:28.785Z"
"673b3fda6221dab5a11bcb4a","http://data.europa.eu/esco/skill/69f23426-9279-4fe6-a283-24c2aa4c855d","46c10390-a330-47ec-986a-ce673da94283
2c7b9317-bca3-4f6f-a252-dbd8d6bf07c3","","","cross-sector","skill/competence","ensure equipment availability","secure equipment availability
assure apparatus availability
provide equipment availability
provide apparatus availability
safeguard apparatus availability
ensure equipment availability
assure equipment availability
secure apparatus availability
safeguard equipment availability","Ensure that the necessary equipment is provided, ready and available for use before start of procedures.","false","176","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:25:28.785Z"
"673b3fda6221dab5a11bcb4b","http://data.europa.eu/esco/skill/69f36674-440a-4fa0-89f9-1b70172ebb9d","238c6ce0-9d72-4da9-b71f-f85210c0cb67
dffce524-a463-4d6d-a5d0-acf006fa3bbf","","","cross-sector","skill/competence","advise on communication strategies","advise on communication strategies
offer suggestions on communication strategies
counsel on communication strategies
give recommendations on communication strategies
advising on communication strategies
advise on communications strategies
advise on communication strategy","Provide companies and organisations with consulting services concerning their internal and external communication plans and their representation, including their presence online. Recommend improvements in communication and make sure that important information reaches all employees and that their questions are answered.","false","13","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:25:27.951Z"
"673b3fda6221dab5a11bcb4c","http://data.europa.eu/esco/skill/69fe6624-bc7f-412e-ad6d-35c7b0df842e","4b9ba974-28c1-4b45-ba53-536e6dec8b85
a95a22e9-08e1-4cb9-bca6-35bd77b009e5","","","cross-sector","knowledge","instrument performance elements","instrument performance influences
performance elements of instruments
instrument performance indicators
types of instrument performance elements
performance elements of instrument
range of instrument performance elements
indicators of instrument performance
instrument performance elements
influences on instrument performance","Elements that indicate or influence instrument performance. A first indication of the performance of the instrument is the accuracy or precision of the instrument, such as its response time, resolution, and range. A second indication of performance is the technical performance of the instrument, such as its power level, the electromagnetic interference, and transient voltages. A third indication of performance are environmental factors that can influence instrument performance, such as humidity, operating temperatures, or dust.","false","11","0","0","2024-11-18T13:23:39.973Z","2024-11-18T13:25:28.441Z"
